additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/87070605/228986_33617904_DOC_02_0004.pdf""]","Silverdale Avenue, Guiseley","Added on 22/01/2025
 by Monroe Estate Agents, Alwoodley",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 22/01/2025,"Monroe is thrilled to showcase 12 Silverdale Avenue, a stunning three-bedroom family home in the heart of Guiseley. Boasting immaculate internal finishing and south facing gardens.",,https://www.rightmove.co.uk/properties/87070605#/?channel=RES_BUY,275000,87070605,990sq. ft,for-sale,,Leasehold (20 years),20 years,end,https://www.rightmove.co.uk/properties/87070605#/?channel=RES_BUY,
,"Bow Street, Leeds","Marketed by Savills, Leeds",0,0,,,GB,GBP,,Residential Development Opportunity in Prime Location in Leeds,,https://www.rightmove.co.uk/properties/123658481#/?channel=COM_BUY,POA,123658481,94525sq. ft,for-sale,,,,Not specified,https://www.rightmove.co.uk/properties/123658481#/?channel=COM_BUY,
,"Kirkstall Forge, Great Exhibition Way, Kirkstall, Leeds","Marketed by Savills, Leeds",0,0,,,GB,GBP,,An Exceptional Development Opportunity,,https://www.rightmove.co.uk/properties/144662693#/?channel=COM_BUY,POA,144662693,,for-sale,,,,Not specified,https://www.rightmove.co.uk/properties/144662693#/?channel=COM_BUY,
,"The Boulevard, Leeds, LS10","Added on 05/10/2023
 by Tyron Ash International Real Estate, London",0,32,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/10/2023,REF: JAGUN - This portfolio sale consists of 24 apartments located in the LS10 area of Leeds. The apartments are part of a larger residential complex or multiple buildings within close proximity to each other,,https://www.rightmove.co.uk/properties/140860883#/?channel=RES_BUY,4600000,140860883,,for-sale,,Leasehold (40 years),40 years,apa,https://www.rightmove.co.uk/properties/140860883#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Ling Lane, Leeds, LS14","Added on 31/01/2025
 by Tyron Ash International Real Estate, London",0,7,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 31/01/2025,"Tyron Ash Real Estate is proud to present an unparalleled, contemporary detached residence, seven bedrooms, eight and a half baths with an incredible Swimming pool and Leisure wing, nestled in private land on one of Leeds most prestigious addresses",,https://www.rightmove.co.uk/properties/157594775#/?channel=RES_BUY,4000000,157594775,7928sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/157594775#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Molva House, Ling Lane, Scarcroft, Leeds, West Yorkshire","Added on 07/03/2025
 by Fine & Country, Moortown",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 07/03/2025,"Fine & Country is thrilled to present this breathtaking, south-facing detached home, located in one of the most desirable areas. Set on a generous 0.78-acre plot.",,https://www.rightmove.co.uk/properties/159142079#/?channel=RES_BUY,3950000,159142079,14359sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159142079#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Navaron House, Wigton Lane, Alwoodley, Leeds, West Yorkshire","Added on 27/06/2024
 by Fine & Country, Moortown",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 27/06/2024,"Situated on one of North Leeds’ most sought-after lanes, Fine and Country are delighted to bring to the market a most imposing and substantial, six double bedroom detached residence which is set in approximately half an acre. This impressive home has a southerly aspect to the rear and will ...",,https://www.rightmove.co.uk/properties/149625041#/?channel=RES_BUY,3800000,149625041,6760sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/149625041#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/154918874/228986_33212743_DOC_02_0004.pdf""]","Albury, Clarence Drive, Menston, Ilkley","Added on 13/11/2024
 by Monroe Estate Agents, Alwoodley",0,8,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 13/11/2024,"Albury, a true gem nestled within the most exquisite of locations. This eight bedroom home boasts the best in specification. Offering over four acres of land and over 6900 sqft of living space this property is nothing short of remarkable.",,https://www.rightmove.co.uk/properties/154918874#/?channel=RES_BUY,3750000,154918874,6991sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/154918874#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/153006344/253205_33176393_DOC_02_0010.pdf""]","Crocodile House, Manor Gardens, Thorner, Leeds","Reduced on 26/12/2024
 by Monroe Estate Agents, Boston Spa",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,"Enviably tucked away in the highly regarded village of Thorner, enjoying a rural and peaceful setting this stunning five bedroom family home boasts the best of contemporary living and high specification throughout.",,https://www.rightmove.co.uk/properties/153006344#/?channel=RES_BUY,3500000,153006344,5784sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/153006344#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/263k/262034/154815185/262034_RX428354_DOC_00_0000.pdf""]","Wigton Lane, Alwoodley, Leeds","Added on 11/11/2024
 by Butler Ridge, Wetherby",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/11/2024,"A substantial family residence, occupying an established prime position in one of the most sought after residential addresses in Alwoodley",,https://www.rightmove.co.uk/properties/154815185#/?channel=RES_BUY,3299950,154815185,8103sq. ft,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/154815185#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/159337655/228986_32726073_DOC_02_0002.pdf""]","Sandmoor Drive, Alwoodley","Added on 12/03/2025
 by Monroe Estate Agents, Alwoodley",0,9,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 12/03/2025,"21 Sandmoor Drive is a truly magnificent home, offering exceptional space and pristine grounds, it stands as a true gem waiting to be discovered. Come and experience its grandeur for yourself, and let its beauty inspire you! Offering a total of almost 9,000 Sqft, this tech led home not only featu...",,https://www.rightmove.co.uk/properties/159337655#/?channel=RES_BUY,3250000,159337655,8979sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/159337655#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/263k/262034/159335558/262034_RX299954_DOC_00_0001.pdf""]","Sandmoor Drive, Alwoodley, Leeds","Added on 12/03/2025
 by Butler Ridge, Wetherby",0,9,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 12/03/2025,"This impressive seven bedroom detached home, with an additional two bedroom guest house, is set behind a carriage driveway within one of the most prestigious locations in North Leeds",,https://www.rightmove.co.uk/properties/159335558#/?channel=RES_BUY,3250000,159335558,9566sq. ft,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/159335558#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/153006371/253205_33083104_DOC_02_0006.pdf""]","Farrer Lane, Oulton, Leeds","Reduced on 26/12/2024
 by Monroe Estate Agents, Boston Spa",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,"Architecturally stunning five-bedroom detached home with ample reception space, home cinema, gym, and indoor swimming pool in the popular village of Oulton",,https://www.rightmove.co.uk/properties/153006371#/?channel=RES_BUY,2995000,153006371,6415sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/153006371#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/251k/250961/153984668/250961_YRK012389894_DOC_01_0002.pdf""]","Linton Lane, Linton, Wetherby, West Yorkshire, LS22","Added on 19/10/2024
 by Knight Frank, Covering Yorkshire",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 19/10/2024,"A stunning comprehensively refurbished six bedroom, all en suite, gated detached property with annexe accommodation and large double garage set in private south-facing gardens with outstanding views. The feeling of light and space is evident throughout the property, and its location off this sou...",,https://www.rightmove.co.uk/properties/153984668#/?channel=RES_BUY,2750000,153984668,5283sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/153984668#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=COM_BUY"", ""#/floorplan?channel=COM_BUY"", ""https://media.rightmove.co.uk/280k/279818/153057323/279818_ZRosedaleJones0003512663_DOC_00_0000.pdf""]","Sandhills, Thorner, Leeds","Marketed by Rosedale & Jones, Covering West Yorkshire",0,0,,,GB,GBP,,DEVELOPMENT OPPORTUNITY. Planning approved for three luxurious new homes. A very private and exclusive location set within 57.5 acres of rural Yorkshire landscapes.,,https://www.rightmove.co.uk/properties/153057323#/?channel=COM_BUY,2750000,153057323,4319sq. ft,for-sale,,FREEHOLD,,Not specified,https://www.rightmove.co.uk/properties/153057323#/?channel=COM_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Sandhills, Thorner, Leeds","Added on 13/09/2024
 by Rosedale & Jones, Covering West Yorkshire",0,9,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 13/09/2024,DEVELOPMENT OPPORTUNITY. Planning approved for three luxurious new homes. A very private and exclusive location set within 57.5 acres of rural Yorkshire landscapes.,,https://www.rightmove.co.uk/properties/153057308#/?channel=RES_BUY,2750000,153057308,4319sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/153057308#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/263k/262034/156281519/262034_RX451832_DOC_00_0000.pdf""]","Owlet Hall Farm, Eccup, Leeds","Added on 26/12/2024
 by Butler Ridge, Wetherby",0,7,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/12/2024,"A beautiful five bedroom stone built farmhouse, overlooking Eccup reservoir, with a separate two bedroom annexe",,https://www.rightmove.co.uk/properties/156281519#/?channel=RES_BUY,2750000,156281519,7470sq. ft,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/156281519#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","The Farmhouse, Owlet Hall Farm, Harrogate Road, Leeds","Added on 20/09/2024
 by Real Estate Sales & Lettings, Leeds",0,7,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 20/09/2024,"Owlet Hall Farm is a 7 bed, 6 bath stone-built modern farmhouse situated on a 1.75 acre plot with a south facing aspect, overlooking Eccup Reservoir. Over 7,000 square feet of living accommodation across two buildings including a separate guest Annexe. The property has everything for a modern family",,https://www.rightmove.co.uk/properties/152734049#/?channel=RES_BUY,2750000,152734049,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/152734049#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wharfe Grove, Wetherby, West Yorkshire","Added on 06/01/2025
 by Strutt & Parker, Harrogate",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 06/01/2025,A stunning renovated detached property presented to an exceptionally high standard situated on a substantial plot in a popular location.,,https://www.rightmove.co.uk/properties/156527336#/?channel=RES_BUY,2500000,156527336,4676sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/156527336#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Bunny Hall Meadows, Old Lane, Bramhope, Leeds, LS16","Added on 07/02/2025
 by HMCA Estates, Knaresborough",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 07/02/2025,"An exciting new bespoke development consisting of 4 luxurious properties is coming to Bramhope.
These sumptuous five and six-bedroom detached stone built properties start from 3296 sq. ft. and offer spectacular views over the picturesque countryside.",,https://www.rightmove.co.uk/properties/157931231#/?channel=RES_BUY,2400000,157931231,4426sq. ft,for-sale,,Leasehold (45 years),45 years,detached h,https://www.rightmove.co.uk/properties/157931231#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Fours Croft, Adel Lane, Leeds, West Yorkshire, LS16","Added on 07/03/2025
 by Estate Agents by Rebecca, Leeds",0,7,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 07/03/2025,"Situated on one of North Leeds most sought after Lanes, Rebecca's Estate Agents are delighted to offer this stunning substantial plot set on 0.81 acres. A rare opportunity to acquire such a beautiful property.",,https://www.rightmove.co.uk/properties/159143258#/?channel=RES_BUY,2395000,159143258,7300sq. ft,for-sale,,Leasehold (10 years),10 years,detached h,https://www.rightmove.co.uk/properties/159143258#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Langford House, Clara Drive, Calverley, Pudsey","Reduced on 23/10/2024
 by Fine & Country, Moortown",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 23/10/2024,"Nestled in one of the most sought-after and secluded streets, this fully renovated, five-bedroom detached home epitomizes the very essence of luxury living. Perfectly blending modern comfort with classic elegance.",,https://www.rightmove.co.uk/properties/152294333#/?channel=RES_BUY,2350000,152294333,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/152294333#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Langford House, Clara Drive, Calverley, Pudsey, West Yorkshire, LS28","Added on 22/10/2024
 by Hardisty Prestige, Horsforth",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 22/10/2024,"Truly spectacular, LANGFORD HOUSE offers extensive accommodation with fittings of the highest calibre throughout. Peacefully situated down an exclusive private road with fabulous south facing gardens which extend to approximately 1 acre. An exceptional, substantial, five bedroom, three bathroom d...",,https://www.rightmove.co.uk/properties/154070264#/?channel=RES_BUY,2350000,154070264,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/154070264#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Chevin End, Menston, Ilkley, West Yorkshire","Reduced on 24/10/2024
 by Strutt & Parker, Harrogate",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 24/10/2024,"A truly unique and impressive detached five-bedroom country house with additional one bedroom cottage and swimming pool complex, all set within approx. 1.5 acres with fantastic views over the Wharfe Valley.",,https://www.rightmove.co.uk/properties/150517022#/?channel=RES_BUY,2250000,150517022,7877sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/150517022#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Horsforth, Leeds, LS18","Added on 30/08/2024
 by Savills, York",0,9,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 30/08/2024,"Impressive contemporary home with versatile and immaculate accommodation, privately situated in beautifully maintained grounds and woodland, about five miles from Leeds city centre",,https://www.rightmove.co.uk/properties/86982816#/?channel=RES_BUY,2250000,86982816,9034sq. ft,for-sale,,Leasehold (160 years),160 years,detached h,https://www.rightmove.co.uk/properties/86982816#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Carrholm Grove, Chapel Allerton, Leeds","Added on 12/03/2025
 by Manning Stainton, Roundhay",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 12/03/2025,Situated at the head of this ever popular cul-de-sac in Chapel Allerton and having a very good sized plot with larger than average rear garden this property is sure to appeal to the growing family. Early viewing highly recommended,,https://www.rightmove.co.uk/properties/159335951#/?channel=RES_BUY,390000,159335951,,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/159335951#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/151867220/228986_33317232_DOC_02_0012.pdf""]","Craggwood Manor, Horsforth","Added on 29/08/2024
 by Monroe Estate Agents, Alwoodley",0,9,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 29/08/2024,"This impressive 10,000 square foot property in Horsforth offers luxurious modern living with nine spacious bedrooms, each finished to an exceptional standard. The residence is set in a private, serene environment, surrounded by immaculate gardens that provide a perfect retreat. Ample parking adds...",,https://www.rightmove.co.uk/properties/151867220#/?channel=RES_BUY,2250000,151867220,10019sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/151867220#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","The Terrace, Boston Spa, Wetherby, West Yorkshire","Added on 29/01/2025
 by Beadnall & Copley, Wetherby",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",G,GB,GBP,Added on 29/01/2025,"A stunning example of an imposing Grade II listed Georgian home with six spacious bedrooms, four bathrooms, swimming pool, gated parking and garaging for multiple cars. Originally built as a hotel The Terrace is one of the most prestigious and recognisable selection of properties within Boston Sp...",,https://www.rightmove.co.uk/properties/139881422#/?channel=RES_BUY,2000000,139881422,,for-sale,,Leasehold (30 years),30 years,h,https://www.rightmove.co.uk/properties/139881422#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Aberford Road, Leeds, LS15","Added on 15/02/2025
 by Tyron Ash International Real Estate, London",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 15/02/2025,"Unlock a unique opportunity with this exceptional estate, extending towards 7,000 square feet and accessed via electric gates and a private driveway with turning circle, this property features a dream equestrian setup on a 12 acres stretch",,https://www.rightmove.co.uk/properties/158318120#/?channel=RES_BUY,2000000,158318120,6805sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/158318120#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","The Ridge, Linton, Wetherby, West Yorkshire","Reduced on 17/01/2025
 by Beadnall & Copley, Wetherby",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 17/01/2025,"Comprising just under 6000sqft of accommodation this stunning six bedroom, five bathroom detached family home, with integral double garage sits in a superb plot of over 0.5 acres. The property is located at the head of an exclusive cul-de-sac and is set in an elevated position giving fabulous far...",,https://www.rightmove.co.uk/properties/148364162#/?channel=RES_BUY,2000000,148364162,6000sq. ft,for-sale,,Leasehold (30 years),30 years,detached h,https://www.rightmove.co.uk/properties/148364162#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/137k/136661/157944410/136661_102631005056_DOC_00_0000.pdf""]","The Goldings, 70 Leeds Road, Oulton, Leeds","Added on 07/02/2025
 by Yorkshire's Finest, Covering Yorkshire",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 07/02/2025,"Located in the picturesque and sought-after village of Oulton, this seven-bedroom detached family home offers a rare blend of opulence, sophistication, and functionality. Every detail of this remarkable property has been designed by the current owner, commissioning some of the most sort after in...",,https://www.rightmove.co.uk/properties/157944410#/?channel=RES_BUY,1950000,157944410,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/157944410#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/158711096/228986_33258007_DOC_02_0003.pdf""]","Sandmoor Lane, Leeds","Added on 26/02/2025
 by Monroe Estate Agents, Alwoodley",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/02/2025,"6 Sandmoor Lane is a truly spectacular property. Boasting a high specification throughout, this six bedroom home offers the best in elegance and style.",,https://www.rightmove.co.uk/properties/158711096#/?channel=RES_BUY,1900000,158711096,4465sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/158711096#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/66k/65695/159200462/65695_S1231691_DOC_00_0000.pdf""]","Collingham, Harewood Road, LS22","Added on 10/03/2025
 by Renton & Parr, Wetherby",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 10/03/2025,"This sensational six bedroom, five reception room detached family home offers superb proportions and is set within extensive mature grounds, enjoying a stunning backdrop that extends to the banks of the River Wharfe, located on the ever popular Harewood Road.",,https://www.rightmove.co.uk/properties/159200462#/?channel=RES_BUY,1895000,159200462,4000sq. ft,for-sale,,Leasehold (33 years),33 years,detached h,https://www.rightmove.co.uk/properties/159200462#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/159115028/228986_33721805_DOC_02_0000.pdf""]","High Winds, Harrogate Road","Added on 07/03/2025
 by Monroe Estate Agents, Alwoodley",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 07/03/2025,"Monroe is delighted to present this extraordinary residence, epitomizing five-star living at its finest. Situated in the prestigious area of Alwoodley, renowned for its exceptional quality of life, this apartment offers access to a wealth of local amenities and attractions. As one of only three a...",,https://www.rightmove.co.uk/properties/159115028#/?channel=RES_BUY,1850000,159115028,2822sq. ft,for-sale,,Leasehold (20 years),20 years,apa,https://www.rightmove.co.uk/properties/159115028#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/152042237/253205_33323646_DOC_02_0015.pdf""]","Croft House, Oulton, Leeds","Reduced on 26/12/2024
 by Monroe Estate Agents, Boston Spa",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,"**** SUBSTANTIAL HOME OFFERED WITH NO ONWARD CHAIN**** Nestled in the vibrant heart of Oulton Village, this expansive home of almost 6,000 square feet dazzles with its breathtaking south-facing gardens.",,https://www.rightmove.co.uk/properties/152042237#/?channel=RES_BUY,1800000,152042237,5987sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/152042237#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/66k/65695/154832375/65695_S1117098_DOC_00_0000.pdf""]","Linton, Wetherby, Muddy Lane, LS22","Added on 11/11/2024
 by Renton & Parr, Wetherby",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/11/2024,"This sensational five double bedroomed family home boasts luxurious living with seven bathrooms and a truly impressive master suite, featuring a spacious dressing room and en-suite steam room. Set within enclosed private gardens, the property includes a purpose-built leisure facility, complete...",,https://www.rightmove.co.uk/properties/154832375#/?channel=RES_BUY,1795000,154832375,4454sq. ft,for-sale,,Leasehold (33 years),33 years,detached h,https://www.rightmove.co.uk/properties/154832375#/?channel=RES_BUY,
,"SKY GARDENS, Silver Street, Water Lane, Leeds, West Yorkshire, LS11","Reduced on 13/06/2024
 by Aspen Woolf Ltd, Leeds",0,10,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 13/06/2024,**A collection of 10 high specification apartments in SKY GARDENS LEEDS ** This is an exclusive investors opportunity to purchase multiple units and receive a large 15% discount.,,https://www.rightmove.co.uk/properties/112928258#/?channel=RES_BUY,1755000,112928258,,for-sale,,Leasehold (19 years),19 years,Not specified,https://www.rightmove.co.uk/properties/112928258#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","West Lawn, Linton, Near Wetherby, West Yorkshire, LS22","Reduced on 21/01/2025
 by Carter Jonas, Harrogate",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",H,GB,GBP,Reduced on 21/01/2025,"An impressive and substantial detached family house providing immaculately presented accommodation, set in beautiful gardens extending to about ¾ of an acre and occupying a discreet and private position in the traditional heart of this popular and sought after village.",,https://www.rightmove.co.uk/properties/148460276#/?channel=RES_BUY,1750000,148460276,4100sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/148460276#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Trip Lane, Linton, LS22","Reduced on 21/01/2025
 by Furnell Residential, Leeds",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 21/01/2025,"This superb family home sits within one of the region’s most prestigious addresses and yields approximately 4500 sq ft of beautiful and practical family accommodation, whilst enjoying mature and private grounds of approximately 3/4 of an acre.",,https://www.rightmove.co.uk/properties/152270501#/?channel=RES_BUY,1750000,152270501,4453sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/152270501#/?channel=RES_BUY,
